NT,NR,NTR,g2(0)
8404,10212,14,1.6312900446749752
8326,10545,18,2.0501683017328367
8321,10418,10,1.1535598314224575
8429,10130,13,1.5225019344558233
8350,10377,19,2.1927812487196756
8183,10271,16,1.9036833095267822
8331,10520,14,1.5974054484305034
8214,10514,20,2.315833459893632
8398,10260,15,1.7408767612450193
8413,10560,17,1.9135248839278318
8509,10796,11,1.1974331735405934
8362,10793,16,1.7728322455493213
8343,10728,13,1.452453855987904
8539,10770,14,1.5223177766592366
8298,10381,16,1.857408211123419
8293,10355,16,1.86319458802526
8102,10322,21,2.5110953345235765
8079,10231,12,1.4517958587740898
8094,10426,14,1.6590027848020745
7978,10409,17,2.0471321593118708
8221,10506,12,1.3893741084994198
8202,10280,16,1.897610623583315
8293,10241,23,2.7081567904564743
8181,10645,17,1.9520766334761965
8345,10332,7,0.8118715099673465
8266,10368,18,2.1003037879398874
8322,10246,18,2.1110107364598716
8206,10226,14,1.66836371034365
8234,10450,23,2.673010611852129
17369,23577,738,18.021585771931658
16700,23793,376,9.462854646274215
17799,25046,588,13.189955999248927
