NT,NR,NTR,g2(0)
8366,10628,174,1.9569505078668958
8335,10677,147,1.651819116367791
8261,10597,164,1.8733904049535548
8236,10708,178,2.0183445293247773
8294,10573,155,1.7675407493975934
8181,10458,141,1.6480260890244056
8261,10410,175,2.0349544710914946
8241,10458,146,1.6940425096529672
8270,10478,182,2.1003297517710275
8301,10398,159,1.8421156719346305
8216,10592,144,1.654718374287
8116,10319,166,1.9821131245930992
8285,10558,140,1.6004933177689167
8060,10336,161,1.9325837949127669
8257,10322,150,1.7599694112623068
8265,10644,158,1.7960125338940527
8347,10336,153,1.7734074013354937
8268,10628,172,1.9573857992843795
8325,10223,155,1.8212480307755665
8151,10496,148,1.7299239057904012
8195,10823,148,1.6686494092614663
8414,10703,191,2.1209251115556635
8265,10480,172,1.9857487889241396
8561,10609,155,1.7066039705143314
8262,10354,144,1.6833295248002833
8261,10701,177,2.002240676998975
8139,10475,162,1.9001589623724537
8046,10338,149,1.791305718564376
8123,10686,165,1.9008695821674377
8260,10355,169,1.975861750473213
8188,10530,166,1.9253153921774666
8243,10498,146,1.6871783252961625
8228,10586,181,2.0780328188659842
8317,10529,149,1.7015019111691985
8231,10509,155,1.7919162358004075
8162,10619,172,1.9844868967214635
8354,10485,178,2.032156246785511
8267,10598,141,1.6093379770228993
8300,10560,149,1.699981745162468
8146,10441,147,1.7283465745452453
8090,10503,144,1.6947303419224382
8141,10553,176,2.0486085216550665
8316,10541,158,1.8024399012920025
8234,10466,168,1.9494750829466834
10565,14497,783,5.112273992030793
10257,14071,647,4.482899080719531
11332,15246,633,3.6638798953081912
8119,10760,158,1.8085989493642658
8239,10507,167,1.9291377344619998
8400,10564,143,1.6114927606786749
8286,10587,159,1.8125052878986816
8351,10606,168,1.8967896676808693
8179,10646,182,2.0901849577106195
8282,10405,155,1.7986819954601263
8208,10456,156,1.8176977767039377
8158,10605,164,1.8956121087540405
8237,10633,180,2.0551694012769746
8162,10716,150,1.7149914675744502
8338,10521,169,1.9264945876103505
8323,10544,162,1.845991609261645
8388,10689,164,1.8291459053029748
8490,10599,169,1.8780801486817151
8371,10532,178,2.0189790381429598
8312,10503,147,1.6838307438078326
8476,10553,173,1.9341013004897143
8377,10665,160,1.7908969937051646
8221,10700,156,1.7734386634638666
8229,10633,160,1.828593225402675
8134,10693,175,2.012029360176273
8192,10418,158,1.8513255303321172
8157,10464,182,2.1322749001907892
8171,10691,167,1.9117140461335058
8265,10441,151,1.749814429862078
8253,10561,165,1.8930716709018118
8214,10464,170,1.9778643011968076
8252,10612,191,2.1811066738849494
8211,10377,159,1.866075691058001
8384,10571,171,1.9294288493436962
8096,10535,157,1.8407491684972543
